_label_potential_skill_phrase	Du hast Spaß an komplexen statischen Modellen zur Beantwortung von Business Fragen
_label_do_not_consider	Zusätzlich stellen wir Dir ein Smartphone oder Tablet Deiner Wahl
_label_potential_skill_phrase	Begeisterung fürtechnische Fragen und Neuerungen
_label_potential_skill_phrase	Im Rahmen dieser Aufgaben bringst du frischen Wind zu uns:
_label_potential_skill_phrase	Bereitschaft zur Einarbeitung in die Warenwirtschaft
_label_potential_skill_phrase	Du unterstützt und berätst unseren Product Owner in Bezug auf technische Anforderungen
_label_potential_skill_phrase	Wartung der dezentralen IT-Technik und der produktionsspezifischen IT-Systeme
_label_do_not_consider	Berlin, Karlsruhe
_label_do_not_consider	Haben wir Ihr Interesse geweckt und Sie haben Lust Teil eines kleinen, familiären Teams zu werden? Dann freuen wir uns über Ihre aussagekräftigen Bewerbungsunterlagen, gerne digital, mit Angabe Ihres frühestmöglichen Einstiegstermins und Ihrer Einkommensvorstellung an Frau Corinna Laqua.bauzeichner@koelnbrandschutz.de
_label_potential_skill_phrase	Erarbeiten von Datenmodellen und KPIs mit den Fachbereichen aus Data Analytics und Redaktion
_label_job_title	IT Mitarbeiter 2nd Level Support (m/w/d)
_label_do_not_consider	DieThieme Gruppeist marktführender Anbieter von Informationen und Services, die dazu beitragen, Gesundheit und Gesundheitsversorgung zu verbessern. Anspruch der Thieme Gruppe ist es, Medizinstudierenden, Ärzten, Pflegekräften und Therapeuten, Kliniken, Krankenkassen sowie allen an Gesundheit Interessierten genau die Informationen, Services und Werkzeuge bereitzustellen, die sie in einer bestimmten Arbeitssituation oder Lebensphase benötigen. Durch die hohe Qualität und zielgruppenspezifische Relevanz der angebotenen Leistungen bereitet Thieme den Weg für eine bessere Medizin und mehr Gesundheit im Leben.
_label_potential_skill_phrase	Sie leisten als Stabsstelle einen wichtigen Beitrag zur Unter­stützung des Kirchenkreis­verbandes, der Kirchenkreise und der Kirchen­gemeinden, dabei unterstützen wir Ihre Ideen.
_label_do_not_consider	Wir gehören zu E.ON und nutzen die Vielfalt des Konzerns. Die Zusammenarbeit innerhalb dieses starken Netzwerks bietet Ihnen interessante Perspektivenwechsel.
_label_do_not_consider	Uns treibt die Idee an, aus der Früherkennung verbreiteter Krankheiten wie Krebs, oder Alzheimer echte Prävention zu machen. Möglichst viele Menschen sollen von unserer innovativen Präventionsdiagnostik profitieren können.
_label_potential_skill_phrase	Inbetriebnahmen und Wartungen von unseren Geräten und Netzwerken einschließlich der Software
_label_do_not_consider	Caroline Felbinger
_label_potential_skill_phrase	Coaching on all levels: MD, Directors, Team Manager and Teams
_label_do_not_consider	Bei der BMW Bank GmbH verbindet uns die Begeisterung, unseren Kunden Freude am Fahren zu vermitteln. In einem hochdynamischen Umfeld von Kundenfinanzierung und Leasing über Automobilversicherung, Händlerfinanzierung bis hin zum Vermögensmanagement bieten wir moderne Finanzprodukte und Lösungen an, um die Erwartungen unserer Kunden zu übertreffen.
_label_potential_skill_phrase	Zudem hast Du Spaß an der Gestaltung der Mobilität der Zukunft und am Arbeiten mit innovativen Technologien
_label_potential_skill_phrase	Erstellung von IT-Konzepten in Zusammenarbeit mit unseren Requirements Engineers und Fachabteilungen
_label_potential_skill_phrase	Unterstützung bei der Akquisition sowie Erstellung von Angeboten
_label_potential_skill_phrase	Studium im Bereich Kommunikation, Marketing, Medienwissenschaft oder Wirtschaftsingenieurwesen sowie Wirtschaftsinformatiker
_label_potential_skill_phrase	Du bringst sehr gute Englischkenntnisse in Wort und Schrift mit
_label_do_not_consider	Besser digital.
_label_do_not_consider	Besuchen Sie uns auch auf unserem Karriereportalhttps://www.graf-recke-karriere.de/
_label_do_not_consider	Ihringen bei Freiburg
_label_do_not_consider	qualifizierte Einarbeitung
_label_potential_skill_phrase	Wünschenswert sind Kenntnisse in Akkutechnologien und deren Eigenschaften, der HF-Technik, der Entwicklung kostenoptimierter Elektroniken sowie in der elektrischen Antriebstechnik
_label_do_not_consider	Eine moderne Arbeitsumgebung mit Wohlfühlfaktor
_label_potential_skill_phrase	Ausführung von Freigaben unter Berücksichtigung der Qualität und des V-Modells
_label_potential_skill_phrase	Mehrjährige Berufserfahrung in der cloud-native Entwicklung auf Basis von PHP/Symfony
_label_do_not_consider	Havelland Kliniken Unternehmensgruppe,Fachbereich Personalmanagement,Ketziner Str. 19,14641 Nauen
_label_potential_skill_phrase	Du bist sehr flexibel und verfügst über nationale Reisebereitschaft (60 %)
_label_do_not_consider	Bei uns findest Du Raum für Eigeninitiative und viele Freiheiten zur Weiterentwicklung. Du kannst Deine Schwerpunkte (z. B. Frontend, Systemarchitektur, DevOps oder IT-Security) frei wählen, aber auch neue Aspekte der Entwicklung kennenlernen.
_label_potential_skill_phrase	Sicherer Umgang mit Windows Server ist für uns Voraussetzung, Linux SLES/RHEL/Ubuntu Kenntnisse wären wünschenswert.
_label_potential_skill_phrase	Freundliches und aufgeschlossenes Auftreten mit hoher Dienstleistermentalität und Freude an Teamarbeit
_label_potential_skill_phrase	In dieser spannenden Position unterstützen Sie das Entwicklungsteam, das ein innovatives Logistikleitsystem und autonome Transportlösungen entwickelt. Sie konzipieren aktiv mit diesem ein zukunftssicheres CI/CD System, unterstützen das Entwicklerteam mit der Bereitstellung von geeigneten Entwicklungsumgebungen und erarbeiten selbständig Konzepte für ein Software Testframework und setzen diese um.
_label_potential_skill_phrase	Prüfung der verkehrs­technischen Unterlagen von Licht­signal­anlagen, Kontrolle und Fort­führung der Anlagen­dokumentation
_label_potential_skill_phrase	Erfahrung in agilen Softwareprojekten
_label_potential_skill_phrase	Enge Zusammenarbeit mit Kunden sowie Unterstützung bei technischen Fragestellungen
_label_do_not_consider	Kinderbetreuungszuschuss
_label_potential_skill_phrase	Du entwickelst unsere Sharepoint Online Umgebung weiter.
_label_do_not_consider	Lead Developer Embedded Software (m/w/d) (BUDE324)
_label_potential_skill_phrase	Koordination und Leitung eines gemischten Entwicklungsteams
_label_do_not_consider	Flexible Arbeitszeit-/ Teilzeitmodelle
_label_potential_skill_phrase	Fachliche Führung von funktionsübergreifenden Teams
_label_potential_skill_phrase	Sie fungieren als Coach für das Entwicklungsteam. Sie unterstützen das Team und die Organisation bei der Nutzung von Scrum bzw. agiler Methoden.
_label_do_not_consider	Regelmäßige Fort- und Weiterbildung
_label_paragraph_separator	(Senior) Backend Engineer in der Domäne Transport (m/w/d)
_label_do_not_consider	Telefon:+49 6104 699170Fax:+49 6104 699184E-Mail:office@zamik.de
_label_do_not_consider	Es erwartet Sie ein Team, aus dem Sie nie wieder weg wollen – wir sind eine GLS-Familie und freuen uns auf Sie!
_label_paragraph_separator	Ein Holzschuh an sich ist noch keine große Sache. Spannend wird es, wenn jemand damit den Grundstein für ein erfolgreiches Wohnungsunternehmen legt. Schreiben Sie zusammen mit uns weiter an dieser Story
_label_potential_skill_phrase	Umfassende Kenntnisse in einem Dokumentenmanagementsystem idealerweise im d.3ecm der Firma d.velop AG
_label_do_not_consider	Ref.-Nr.:DE03490Arbeitszeit:VollzeitVertragsart:Unbefristeter Vertrag
_label_potential_skill_phrase	Kommunikations- und Teamfähigkeit sowie verhandlungssichere Deutsch- und sehr gute Englischkenntnisse
_label_paragraph_separator	pure11 Handelsgesellschaft GmbH
_label_potential_skill_phrase	Gutes Verständnis von Netzwerktopologien und Infrastrukturen
_label_potential_skill_phrase	Running machine learning solutions in cloud environments.
_label_potential_skill_phrase	Sie finden eigeninitiativ Lösungen für komplexe Fragen
_label_do_not_consider	FRAUNHOFER-INSTITUT FÜR TECHNO- UND WIRTSCHAFTSMATHEMATIK ITWM
_label_do_not_consider	Wir suchen zum nächstmöglichen Zeitpunkt für unser Team am StandortNeuss bei Düsseldorfeinen Absolventen der Betriebswirtschaftslehre oder Wirtschaftsinformatik als
_label_potential_skill_phrase	technische Abstimmungen mit SAP-Inhouse-Consultants (Aufbau von Datencubes sowie Queries und Workbooks, Abstimmung von Daten­architektur, -haltung, -flüssen, -qualität und -nutzbarkeit)
_label_paragraph_separator	Systemingenieur / Systems Engineer (m/w/d) für Maritime Systeme
_label_potential_skill_phrase	Sie haben erste Erfahrung in Scripting und im Umgang mit PowerShell, C# und JavaScript
_label_potential_skill_phrase	Idealerweise Kenntnisse in einer Programmiersprache (z. B. R oder SQL)
_label_paragraph_separator	Senior Software-Entwickler Crystal Reports / SimCorp Dimension (m/w/d) in Vollzeit oder Teilzeit
_label_potential_skill_phrase	Verantwortung übernehmen:Sie verantworten die Software Architektur vom Design bis zum SOP in der Produktentwicklung
_label_potential_skill_phrase	Sehr gute Kenntnisse der MS-Office-Produkte
_label_do_not_consider	Hohe Eigenverantwortung und die Möglichkeit den Bereich entscheidend mitzugestalten
_label_do_not_consider	Zinsser Analytic ist ein international tätiger Anbieter im Bereich Laborautomatisierung. Im Jahre 1970 gegründet und seit 2016 Teil der Gardner Denver Medical Gruppe ist das Unternehmen spezialisiert auf ausgeklügelte Sonderlösungen für Probenvorbereitung, Synthese und Forschung.
_label_do_not_consider	Attraktive Fort- und Weiterbildungs­möglich­keiten
_label_paragraph_separator	Software Engineer (m/w/d) (MBOS Integration & Test Automation Platforms)
_label_potential_skill_phrase	Einbinden des Entwicklungsteams bei komplexen Anfragen und technologischen Weiterentwicklungen
_label_potential_skill_phrase	Implementation und Integration von Software-Modulen in C
_label_do_not_consider	Dann schicke uns jetzt deine aussagekräftige Bewerbung mit Lebenslauf (oder gepflegtem Xing/LinkedIn-Profil) und Anschreiben (inkl. Angabe deines nächstmöglichen Eintrittstermins und deiner Gehaltsvorstellung) per E-Mail an:jobs@oc-hairsystems.com
_label_do_not_consider	Unsere betriebseigene Bio-Kantine
_label_job_title	System Administrator (m/w/d) Front office
_label_do_not_consider	Einsatzort:GießenZeitpunkt:Ab sofortAnstellung:VollzeitKontakt:Julian KohlE-Mail:zuwachs@milchundzucker.de
_label_potential_skill_phrase	ausgeprägte Teamfähigkeit, Belastbarkeit, selbstständige Arbeitsweise und Kommunikationsstärke
_label_paragraph_separator	IT-System Administrator (m/w/d) im 1st-Level-Support
_label_potential_skill_phrase	You have an integrative personality, proficient communication and presentation skills as well as the ability to stay on top of things without losing details
_label_potential_skill_phrase	Mitwirkung bei der Entwicklung einer nachhaltigen standardisierten SAP-Lösung für die HCM-Bereiche:Employee Central - Recruiting - Performance and Goals Management - Compensation Management - Learning Management and Succession Planning
_label_potential_skill_phrase	Alternativ: Abgeschlossenes Studium als Informatiker oder einer vergleichbaren Fachrichtung
_label_do_not_consider	Mehrjährige Erfahrung in der Anwendung eines Content Management- oder Redaktionssystems für die Erstellung technischer Dokumentation / Ersatzteildokumentation runden Ihr Profil ab.
_label_potential_skill_phrase	Erstellung und Implementierung von Schnittstellen zu Partnersystemen
_label_do_not_consider	täglich frisches Bio-Obst, Kaffee und Tee
_label_potential_skill_phrase	Sitzheizung statt Schleudersitz: unbefristeter Arbeitsvertrag
_label_paragraph_separator	Fachinformatiker (m/w/d) Daten- und Prozessanalyse
_label_potential_skill_phrase	Kenntnisse in den Bereichen Client-/Server-Architekturen und Kommunikations­protokolle
_label_do_not_consider	Lassen Sie uns gern persönlich über Ihre Perspektiven sprechen: Für Rückfragen zu dieser Position erreichen SieMelanie Schwaarunter+49 3528 4341711. Wir freuen uns darauf, Sie kennenzulernen.
_label_potential_skill_phrase	Interesse am eigenständigen Aufbau von Kundenbindungen
_label_potential_skill_phrase	Unterstützen unseres Bereiches Outsourcing beim Onboarding von neuen Kunden durch mitwirken bei der Erstellung von Transitionskonzepten
_label_potential_skill_phrase	Abgeschlossenes Studium der Betriebswirtschaft mit Schwerpunkt (Wirtschafts)Informatik oder vergleichbare Qualifikation sowie Berufserfahrung in der Enterprise-Architektur
_label_job_title	Fachinformatiker Anwendungsbetreuung (m/w/d)
_label_potential_skill_phrase	Analytische, konzeptionelle und systematische Denkweise
_label_potential_skill_phrase	Enge Abstimmung mit Produktmanagement und Architektur über Projekte und Ziele und deren Erreichbarkeit
_label_do_not_consider	Sicherheitssysteme für den Maschinen- und Anlagenbau
_label_potential_skill_phrase	Erstellung von Entwicklertests im Rahmen der Testautomatisierung; Weiterentwicklung der Security-Architektur
_label_potential_skill_phrase	Sie sind eng mit den Fachbereichen vernetzt und stehen bei neuen Business-Anforderungen als Berater und zentraler Ansprech­partner zur Seite
_label_potential_skill_phrase	Reisebereitschaft (innerhalb NRW)
_label_do_not_consider	Wir bieten einen unbefristeten Arbeitsvertrag.
_label_potential_skill_phrase	Kenntnisse im Umgang mit Netzwerktechnik und -security (z. B. Firewalls, Virenschutz) und im Scripting mit Batch / PowerShell wünschenswert
_label_paragraph_separator	Informatiker / Tischler als ERP-Systembetreuer (m/w/d)
_label_potential_skill_phrase	Verantwortung und Steuerung von internationalen Teams und komplexen Projekten
_label_potential_skill_phrase	Strong analytical skill based on process development and improvement
_label_do_not_consider	als Fachbereichsleiter:in Rechenzentrum und Facility-Management
_label_potential_skill_phrase	Gute Kenntnisse in mind. einer Programmier­sprache (bevorzugt Java, PHP o. Ä.) und Datenformaten wie z. B. XML, JSON
_label_potential_skill_phrase	koordinieren Schulungen und arbeiten Erkenntnisse auf
_label_potential_skill_phrase	Programmierkenntnisse in ABAP sind wünschenswert
_label_potential_skill_phrase	Du arbeitest gerne eigenverantwortlich, analytisch, ergebnis- und lösungsorientiert und hast einen hohen Qualitätsanspruch.
_label_potential_skill_phrase	Durchführung von Fehleranalysen und Störungsbeseitigung
_label_do_not_consider	Man sagt uns nach, wir seien ein besonders gutes Team. Hier ist Deine Chance, Dich selbst davon zu überzeugen:
_label_potential_skill_phrase	Wichtiger Teil eines internationalen und interdisziplinären Innovationsteams für ein herstellereigenes brandneues Automotive-Betriebssystem
_label_potential_skill_phrase	Gute Kenntnisse im Bereich Microsoft Windows Server und Active Directory
_label_paragraph_separator	Software Engineer (m/w/d) im Projekt CharterWay
_label_potential_skill_phrase	Hohes Maß an Flexibilität und Stressresistenz
_label_paragraph_separator	MK Versuchsanlagen ist ein mittelständisches Unternehmen. Wir entwickeln und produzieren aus modernen Kunststoffen und anderen Werkstoffen High-Tech-Sonderanlagen und Testsysteme. Unsere Mitarbeiterinnen und Mitarbeiter setzen ihr Können genauso im Service im Außendienst bei unseren Kunden wie in der Produktion und Entwicklung an unserem Standort in 35325 Mücke-Merlau ein. Wir sind ein Team, welches sich weltweit für seine Produkte einen guten Ruf erarbeitet hat.
_label_potential_skill_phrase	Möglichkeit der Verbreitung von Forschungsergebnissen durch (Fach-)Vorträge und wissenschaftliche Publikationen auf Konferenzen
_label_potential_skill_phrase	Digitales Feel Good Management mit vielfältigen Angeboten für Ihre Gesundheit,
_label_do_not_consider	Onboarding mit Einarbeitungsplänen und Patenprogramm
_label_job_title	DevOps Engineer (m/w/d) - Voll-/Teilzeit
_label_job_title	Senior Projektingenieur/Projektleiter Objektüberwachung (m/w/d)
_label_do_not_consider	Variabler Gehaltsanteil
_label_potential_skill_phrase	Wünschenswert
_label_do_not_consider	Ein eigenes, modernes Firmengebäude im Grünen mit kostenfreien Parkplätzen und bester Verkehrsanbindung
_label_potential_skill_phrase	Spaß an der Kommunikation
_label_potential_skill_phrase	kooperierst du mit dem Vertrieb und Mitarbeitern aus den Consulting- und Entwicklungsabteilungen und knüpfst ein internes Netzwerk.
_label_do_not_consider	Für unseren Bereich Produktions-IT am Standort Ahlen suchen wir ab sofort einen produktionsaffinen
_label_do_not_consider	Der Schlüssel zu unserem Erfolg sind unsere einzigartigen Mitarbeiter, fundierte Fachkompetenz, Leidenschaft für unsere Arbeit, Mut für ausgefallene Wege und ein eingespieltes Team.
_label_potential_skill_phrase	Die ausgeschriebene Stelle ist eine Entwicklungsposition: Die oben beschriebenen Aufgaben werden Ihnen Möglichkeiten bieten Ihre Fähigkeiten in der Entwicklung von Test- und Prüfsysteme und im Projektmanagement zu zeigen und weiterzuentwickeln. Wir bieten Ihnen ein großes Spektrum an Einstiegs- und Entwicklungsmöglichkeiten.
_label_do_not_consider	Wir suchen Dich als:
_label_potential_skill_phrase	Ihre Kritik- und Konfliktfähigkeit sowie Ihre Überzeugungskraft und Durchsetzungsvermögen runden Ihr Profil ab.
_label_do_not_consider	Abwechslungsreicher Arbeitsplatz
_label_do_not_consider	Das thinfabrics Team setzt sich aus erfahrenen und technikbegeisterten Entwicklern, Beratern und Architekten zusammen. In unseren Projekten schlagen wir die Brücke zwischen cutting edge Technologie und realer Unternehmenswelt. Eine Herausforderung im Wandel der Digitalisierung, für unser junges und dynamisches Team jedoch genau der Reiz.
_label_potential_skill_phrase	Verantwortung von Design, Aufbau, Betrieb und Wartung ausfallsicherer verteilter Systeme und Anwendungen im BI-Umfeld
_label_potential_skill_phrase	Was sind deine Tätigkeiten bei uns?
_label_do_not_consider	ab sofort und in Vollzeit in Meckenheim.
_label_do_not_consider	Ihre vollständigen Bewerbungsunterlagen senden Sie bitte bis zum25. April 2021unter Angabe derKennziffer 638/21- F-RZ 5per E-Mail und in einer PDF-Datei an:
_label_potential_skill_phrase	Erfahrungen mit der Erst- oder Rück­versicherungs­branche und ent­sprechende Kennt­nisse der branchen­spezifischen Geschäfts­pro­zesse sind von Vorteil
_label_potential_skill_phrase	Spannende Einblicke– Aufgrund der Vielfältigkeit der Aufgaben und der Diversität der Mandanten erweiterst du dein Mindset durch Einblicke in die IT, die Prozesse und die Geschäftsvorfälle von nationalen und internationalen Unternehmen aller Größen, Branchen und Rechtsformen.
_label_do_not_consider	Unterkirnach bei Villingen-Schwenningen / Homeoffice
_label_do_not_consider	Arbeiten in einem motivierten Team als Teil eines sehr erfolgreichen Familien­unternehmens mit nach­haltiger Ausrichtung
_label_do_not_consider	Synatec GmbH - Part of the Atlas Copco Group
_label_job_title	C++ Developer (m/f/x) in the Financial Services Industry
_label_potential_skill_phrase	Sicherer Umgang mit den MS-Office Paketen
_label_job_title	Architekt/Bauingenieur (m/w/d) für Ausschreibung und Vergabe
_label_do_not_consider	Unterstützung bei der Wohnungssuche
_label_potential_skill_phrase	Grundlegende Kenntnisse zu Windows Client, Windows Server, Linux Betriebssystemen
_label_do_not_consider	Lösungsorientierung
_label_do_not_consider	High level of transparency in career development in an extremely dynamic working environment where there is plenty of scope for advancement and prospects
_label_potential_skill_phrase	Idealerweise Grundkenntnisse im Bildungswesen
_label_potential_skill_phrase	Abgeschlossene technische Berufsausbildung, z. B. als Fachinformatiker für Systemintegration oder vergleichbare Qualifikation
_label_potential_skill_phrase	You are sparring partner and guide for the business departments when it comes to defining operative and financial KPIs
_label_do_not_consider	Büroräume in attraktiver und verkehrsgünstiger Lage in Berlin-Mitte
_label_potential_skill_phrase	Einschlägige Berufserfahrung im Entwicklungs- oder Testumfeld für Automotive- oder E-Mobilität von Vorteil
_label_potential_skill_phrase	Inbetriebnahme von Steuerungskomponenten und Bussystemen sowie Antrieben
_label_potential_skill_phrase	Hohes analytisches und strategisches Denkvermögen
_label_potential_skill_phrase	Tools and Frameworks: Consul, Grafana, fluentd, Prometheus
_label_potential_skill_phrase	Du möchtest dich weiterentwickeln und dein Wissen im Kontext Cloud, Continuous Integration und Continuous Delivery erweitern
_label_do_not_consider	JenniferTel.+49 7121 / 7012-2889
_label_do_not_consider	Eine herausfordernde und abwechslungsreiche Tätigkeit bei einem stark wachsenden Pharmahersteller
_label_potential_skill_phrase	Du siehst Dich nicht als Java Experte*in sondern als Java Software Ninja
_label_potential_skill_phrase	Reisebereitschaft, ca. 10–20 %
_label_paragraph_separator	Service Delivery Manager (m/w/d) in Festanstellung
_label_do_not_consider	Standort: Oberhausen
_label_job_title	IT-Projektleiter / Projektmanager für Software-Entwicklungsprojekte .NET (Informatiker / Fachinformatiker / Software-Entwickler / Developer m/w/d)
_label_do_not_consider	Außergewöhnliche Zeiten fordern uns heraus. Der digitale Wandel schreitet voran und CGI unterstützt und begleitet seine Kunden auf diesem Weg. Dabei bieten wir eine Vielzahl neuer Möglichkeiten innerhalb der Digitalisierung und der IT von Morgen.Bei CGI macht Arbeit und Erfolg haben Spaß. Denn wir bringen Menschen, Prozesse und Technologie zusammen. Wir wollen nicht nur unsere Aufträge erfüllen, sondern auch unsere Kunden erfolgreich bei ihrem Wandel begleiten und sie immer wieder begeistern. Dass uns beides regelmäßig gelingt, verdanken wir in erster Linie unseren motivierten Kollegen. Die Identifikation mit unserer Unternehmensphilosophie zeigt im täglichen Miteinander, was das Arbeiten bei CGI so außergewöhnlich macht.Es ist Zeit, Teil unseres Erfolgs zu werden und mit anderen etwas zu bewegen – werde Member bei CGI!Wir sind sehr gespannt auf Deine Bewerbung!Mehr Informationen zu CGI unterwww.de.cgi.comSanne Käding| Talent Acquisition Specialist, GermanySanne.kaeding@cgi.com
_label_paragraph_separator	Über BearingPoint RegTech
_label_potential_skill_phrase	Sie beherrschen als Anwender den PC (MS-Office) und haben Erfahrungen mit Ausschreibungsprogrammen (z.B. itwo, arriba, orca ava)
_label_potential_skill_phrase	Optimiere kontinuierlich bestehende Auswertungskonzepte
_label_do_not_consider	Der Landkreis Cuxhaven ist mit einer Größe von circa 2.050 km2 und seinen knapp 200.000 Einwohnerinnen und Einwohnern einer der großen Landkreise Niedersachsens. Die Kreisverwaltung befindet sich mit seinen über 1.100 Beschäftigten direkt im Nordseeheilbad Cuxhaven. Das Cuxland gilt als attraktives Urlaubsland zwischen Nordsee, Elbe und Weser und bietet neben einer familienfreundlichen Ausrichtung auch viele Freizeitmöglichkeiten an Land und auf dem Meer. Neben der landschaftlichen Attraktivität, möchte sich auch der Landkreis Cuxhaven bei Ihnen als attraktiver Arbeitgeber präsentieren.
_label_do_not_consider	Dann senden Sie uns Ihre aussagekräftigen Bewerbungsunterlagen, inklusive Ihrer Gehaltsvorstellungen und dem frühestmöglichen Eintrittsdatum. Bitte vergessen Sie nicht die oben genannte Kennziffer. Ihre Unterlagen senden Sie uns am besten per Mail. Sie können natürlich auch den Postweg wählen. Sollten Sie Rückfragen haben, stehen wir Ihnen gerne zur Verfügung.
_label_potential_skill_phrase	Du hast eine erfolgreich abgeschlossene Ausbildung im Bereich IT (z. B. Fachinformatiker/in Anwendungsentwicklung) oder eine vergleichbare Qualifikation
_label_do_not_consider	Die Mobilität der Zukunft nachhaltig zu gestalten– darum bauen wir auf kompetente Mitarbeiterinnen und Mitarbeiter in starken, interdisziplinären Teams.
_label_potential_skill_phrase	Verwaltung und Wartung der Telefonanlage, Benutzer und Teilnehmer
_label_do_not_consider	Bei uns bauen Sie branchenübergreifendes Fachwissen auf und qualifizieren sich so auf einer breiten Basis, branchenunabhängig und flexibel für den weiteren Karriereweg. Bewerben Sie sich noch heute alsSoftwareentwickler autonomes Fahren / Fahrerassistenzund entdecken Sie mit Brunel die Vielfalt des Engineerings.
_label_do_not_consider	Bitte nutzen Sie ausschließlich die Möglichkeit zur Online Bewerbung.
_label_do_not_consider	Qualifizierte Fortbildungen
_label_potential_skill_phrase	Erste Erfahrungen mit der Entwicklung in Frameworks (wie EclipseRCP und RAP oder .NET)
_label_potential_skill_phrase	Lösungsorientierung und die Fähigkeit für den Blick über den Tellerrand hinaus
_label_potential_skill_phrase	Sie zeichnen sich durch ein hohes Maß an Kommunikationsstärke, Teamfähigkeit, Technikaffinität sowie analytische Fähigkeiten aus
_label_do_not_consider	Umfassende Einarbeitung und viele Entfaltungsmöglichkeiten
_label_potential_skill_phrase	Deine Super-Power: Du hast bereits mit Java Messaging Plattformen wir Apache Pulsar oder Apache Kafka gearbeitet
_label_potential_skill_phrase	Methodeneinsatz im Projekt
_label_paragraph_separator	HENSOLDTist ein Pionier für Technologie und Innovation im Bereich der Verteidigungs- und Sicherheitselektronik. Das Unternehmen mit Sitz in Taufkirchen bei München ist ein deutscher Champion mit strategischen Führungspositionen auf dem Gebiet von Sensorlösungen für verteidigungstechnische und zivile Anwendungen.
_label_do_not_consider	Solution Architect (m/w/d) Data IntegrationJob-ID 
_label_do_not_consider	Vollzeit-Anstellung
_label_potential_skill_phrase	Bereitschaft zu Dienstreisen vornehmlich innerhalb Bayerns
_label_do_not_consider	Ein herzliches Team, das die Leidenschaft für Tee verbindet
_label_job_title	Functional Safety Engineer - Embedded Systems (m/f/d)
_label_do_not_consider	BundesnotarkammerMohrenstraße 3410117 BerlinTel.:030-38 38 66-0
_label_potential_skill_phrase	Planung, Installation und Konfiguration der Systeme
_label_potential_skill_phrase	Konzeption, Umsetzung und Administration von Plattformen (On Premise oder Cloud) als Basis für die End-To-End ML-Architekturen - bzw. Analyse und Anpassung von schon beim Kunden existierenden Plattformen
_label_potential_skill_phrase	Gute Kenntnisse in Programmier­sprachen wie .NET, Xamarin, C#, Software-Architekturen & Design-Patterns
_label_potential_skill_phrase	Du analysierstKundenanforderungen, konzipierst passgenaue Lösungen und setzt diese im Dialog mit dem Kunden um
_label_potential_skill_phrase	Eine ITIL v3 Foundation-Zertifizierung ist wünschenswert
_label_do_not_consider	Dann senden Sie bitte Ihre aussagefähigen Bewerbungsunterlagen inkl. Gehaltsvorstellung per E-Mail an die Abteilung Personalentwicklung, Lara Sonnenberg.bewerbung@ces.eu
_label_do_not_consider	Wir freuen uns über eine Vielfalt an unterschiedlichen Bewerbern, die mit uns noch erfolgreicher werden möchten und Ihre Leidenschaft mit uns teilen.
_label_paragraph_separator	Softwareentwickler (m/w/d) C++
_label_potential_skill_phrase	Dokumentation IT Infrastruktur (DocuSnap)
_label_paragraph_separator	IT-Supporter (m/w/d) User Helpdesk
_label_paragraph_separator	emlix GmbH
_label_do_not_consider	Stephan Nyáry, Referent Personalentwicklung und Recruiting | Telefon+49 911 9662-312
_label_do_not_consider	Gestaltungsspielraum
_label_do_not_consider	International S.O.S.
_label_potential_skill_phrase	Als Senior Software Developer (m/w/d) AUTOSAR Classic sind Sie Teil eines Teams, das für die Entwicklung unserer eingebetteten Softwareplattform für unsere Wärmeerzeuger wie wandhängende Heizkessel, Wärmepumpen etc. verantwortlich ist
_label_do_not_consider	schnelle Einarbeitung in neue Aufgaben sowie deren lösungsorientierte Umsetzung
_label_potential_skill_phrase	Schnelle Auffassungsgabe, eigenverantwortliche und sorgfältige Arbeitsweise, Gestaltungsfreude, Ideenreichtum, Teamspirit und Lernbereitschaft
_label_potential_skill_phrase	Präsentation von kundenspezifischen Lösungen/Angeboten
_label_potential_skill_phrase	Du bist verantwortlich für innovative & vielseitige Aufgaben rund um das Thema E/E-Architektur für neue Funktionen sowie damit verbundene Themen
_label_potential_skill_phrase	Project Management of international roll-out projects using SCRUM methodology
_label_potential_skill_phrase	Sehr gutes Deutsch und gute Englischkenntnisse
_label_potential_skill_phrase	Erstellung von Budget-, Zeit- und Ressourcenplanungen für die Projekte
_label_potential_skill_phrase	Abstimmung der technischen Parameter des BIM-Labs sowie Sicherstellung der Kompatibilität im Hinblick auf prozessbedingte, funktionelle sowie physikalische Schnittstellen
_label_do_not_consider	Das Landeskriminalamt Thüringen ist unter anderem Zentralstelle für das polizeiliche Informations- und Kommunikationswesen (ZpIuK). In der Abteilung 5 „IuK-Technik“ werden von IT-Experten und -Koordinatoren komplexe Fachverfahren und Standardprodukte entwickelt sowie eine Reihe von technischen Services für die Infrastruktur von Funkstandorten, den Netzwerk- und den eigenen Rechenzentrumsbetrieb bereitgestellt. Hierfür ist zum nächstmöglichen Zeitpunkt eine Stelle als
_label_do_not_consider	Betriebssport und Präventionskurse
_label_do_not_consider	Eine verantwortungsvolle und interessante Aufgabe
_label_do_not_consider	Die factorP projektmanagement GmbH ist ein Spezialist für die erfolgreiche Realisierung von anspruchsvollen Projekten im Hochbau.
_label_potential_skill_phrase	Des Weiteren bewegst du dich sicher in der deutschen und englischen Sprache
_label_potential_skill_phrase	Du überzeugst durch eine organisierte, systematische, strukturierte, selbstständige und zuverlässige Arbeitsweise und bist im Besitz eines PKW-Führerscheins
